structure_max_elevation,footprint_max_elevation,structure_min_elevation,property_id,footprint_extrusion,footprint_min_elevation,structure_extrusion,roof_type
41.0,40.0,31.5,110122,8.5,31.5,8.5,Flat
41.0,40.0,31.5,110122,8.5,31.5,8.5,Flat
41.0,34.0,31.5,110120,2.5,32.0,2.5,Flat
41.0,41.0,32.0,110118,9.0,32.0,9.0,Flat
35.0,32.0,28.5,612807,2.5,29.5,3.5,Flat
35.0,32.0,28.5,612808,2.5,29.5,3.5,Flat
35.5,32.5,28.5,101520,2.5,29.5,4.0,Flat
39.5,38.0,30.0,110129,8.0,30.0,8.0,Flat
35.0,35.0,29.0,110133,6.0,29.0,6.0,Flat
38.5,37.0,31.5,101963,3.5,33.5,5.5,Flat
40.0,37.0,31.5,101961,3.5,33.5,5.5,Flat
44.5,40.5,33.0,105011,7.0,33.5,7.5,Flat
32.5,28.5,26.0,108434,2.5,26.5,2.5,Flat
33.0,29.5,26.5,108438,2.0,27.5,3.0,Flat
34.0,29.0,26.5,715720,1.5,27.5,2.5,Flat
34.0,29.0,26.5,506139,1.5,27.5,2.5,Flat
34.0,29.0,26.5,506139,1.5,27.5,2.5,Flat
34.0,30.0,26.5,715720,2.0,28.0,3.5,Flat
33.0,31.0,28.0,108441,3.0,28.0,3.0,Flat
32.0,29.0,26.5,108406,2.5,26.5,2.5,Flat
36.5,30.0,27.0,109949,3.0,27.0,3.0,Flat
35.0,35.0,27.5,558813,7.5,27.5,7.5,Flat
40.0,32.5,30.0,535401,2.5,30.0,2.5,Flat
40.0,32.5,30.0,535402,2.5,30.0,2.5,Flat
39.5,32.5,30.0,106674,2.5,30.0,2.5,Flat
37.0,31.5,28.0,102965,3.5,28.0,3.5,Flat
38.0,31.5,28.0,102964,3.5,28.0,3.5,Flat
39.0,39.0,28.0,102971,11.0,28.0,11.0,Flat
39.0,39.0,28.0,102970,11.0,28.0,11.0,Flat
34.5,34.5,27.0,105368,7.5,27.0,7.5,Flat
32.5,27.0,22.0,108099,5.0,22.0,5.0,Flat
56.5,56.5,29.0,110141,27.5,29.0,27.5,Flat
35.5,35.5,26.0,110168,9.5,26.0,9.5,Flat
60.0,60.0,22.0,108084,37.5,22.0,38.0,Flat
30.0,30.0,20.0,110690,10.0,20.0,10.0,Flat
29.5,24.0,16.5,103227,7.0,17.0,7.5,Flat
42.5,42.5,16.0,100167,26.5,16.0,26.5,Flat
23.5,23.5,16.0,100168,7.5,16.0,7.5,Flat
34.5,34.5,19.5,100164,15.0,19.5,15.0,Flat
43.5,43.5,21.0,108088,22.5,21.0,22.5,Flat
43.0,39.0,35.5,105014,3.5,35.5,3.5,Flat
36.5,36.5,29.0,107489,7.5,29.0,7.5,Flat
41.5,35.5,32.5,107887,3.0,32.5,3.0,Flat
40.5,38.5,32.5,107888,6.0,32.5,6.0,Flat
39.5,33.0,29.5,107505,3.0,30.0,3.5,Flat
39.5,33.0,29.5,107505,3.0,30.0,3.5,Flat
36.0,33.0,29.5,101557,3.5,29.5,3.5,Flat
39.5,32.0,29.5,101555,2.5,29.5,2.5,Flat
41.0,33.0,30.0,101548,3.0,30.0,3.0,Flat
38.5,38.5,34.5,109824,4.0,34.5,4.0,Flat
43.5,40.5,34.5,109822,6.0,34.5,6.0,Flat
44.5,39.0,35.0,105041,4.0,35.0,4.0,Flat
39.0,39.0,35.0,105042,3.5,35.0,4.0,Flat
39.0,39.0,36.5,105036,2.5,36.5,2.5,Flat
45.0,45.0,36.5,557202,8.5,36.5,8.5,Flat
45.0,45.0,35.5,556744,9.0,35.5,9.5,Flat
43.0,39.5,36.5,105030,3.5,36.5,3.0,Flat
43.0,40.0,33.0,107897,7.0,33.5,7.0,Flat
43.0,36.5,33.0,107897,3.5,33.5,3.5,Flat
47.0,39.5,35.0,105023,4.0,35.5,4.5,Flat
46.0,41.5,35.0,610859,6.5,35.0,6.5,Flat
41.5,38.5,35.0,105027,3.0,35.0,3.5,Flat
41.5,41.5,35.0,105027,6.5,35.0,6.5,Flat
38.5,32.5,21.0,105526,11.0,21.0,11.5,Flat
41.5,38.0,34.5,109960,3.0,34.5,3.5,Flat
42.5,38.0,34.5,109819,2.5,35.5,3.5,Flat
43.5,38.0,35.5,105021,2.5,35.5,2.5,Flat
44.5,44.5,34.5,104121,10.5,34.5,10.0,Flat
39.0,36.5,33.5,101954,3.0,33.5,3.0,Flat
39.0,38.0,33.5,101954,4.5,33.5,4.5,Flat
42.0,37.5,30.5,506082,7.0,30.5,7.0,Flat
38.0,32.0,28.5,107908,2.5,29.5,3.5,Flat
40.5,39.0,31.5,101932,7.5,31.5,7.5,Flat
39.5,39.5,31.0,106003,8.5,31.0,8.5,Flat
44.0,38.5,32.0,101924,6.5,32.0,6.5,Flat
40.5,40.0,31.0,101927,8.5,31.0,9.0,Flat
38.0,38.0,31.0,101926,7.0,31.0,7.0,Flat
36.5,36.5,31.0,101924,5.5,31.0,5.5,Flat
37.0,31.0,27.5,107912,2.5,28.5,3.5,Flat
39.5,32.5,27.5,105636,3.5,29.0,5.0,Flat
37.0,32.5,28.5,105641,2.5,30.0,4.0,Flat
39.0,33.0,29.0,105649,3.0,30.0,4.0,Flat
38.5,33.5,28.0,109799,4.5,28.5,5.5,Flat
39.5,33.5,29.5,109801,3.0,30.5,4.0,Flat
33.5,33.5,30.0,109802,3.0,30.5,3.5,Flat
39.0,39.0,30.5,109806,8.5,30.5,8.5,Flat
40.0,37.5,31.0,109808,6.5,31.5,6.5,Flat
35.0,35.0,31.5,101923,3.5,31.5,3.5,Flat
42.5,39.0,31.5,601915,7.5,31.5,7.5,Flat
43.0,39.5,29.0,103510,10.5,29.0,10.5,Flat
43.0,37.5,29.0,103512,8.5,29.0,8.5,Flat
43.0,37.0,29.0,103513,8.0,29.0,8.0,Flat
43.0,35.5,29.0,103518,6.0,29.5,6.5,Flat
43.0,32.5,29.0,103516,3.5,29.0,3.5,Flat
64.0,35.0,28.5,103508,6.0,28.5,6.5,Flat
35.5,32.5,29.0,108125,3.5,29.0,3.5,Flat
38.0,32.0,27.5,109795,3.5,28.5,4.5,Flat
37.0,35.5,28.0,533875,7.0,28.5,7.5,Flat
38.0,31.5,28.5,103524,3.5,28.5,3.0,Flat
38.5,31.0,28.0,109791,2.5,28.5,3.0,Flat
39.5,36.0,29.5,103522,6.5,29.5,6.5,Flat
37.5,32.5,29.5,103520,3.0,29.5,3.0,Flat
30.0,30.0,27.0,109833,3.0,27.0,3.0,Flat
34.5,32.0,27.0,107535,4.5,27.5,5.0,Flat
36.0,33.5,26.0,102037,7.5,26.0,7.5,Flat
35.5,35.5,27.5,525926,7.5,27.5,8.0,Flat
33.0,31.0,27.0,107729,4.0,27.0,4.0,Flat
33.0,31.0,27.0,107730,4.0,27.0,4.0,Flat
37.0,37.0,26.5,102038,11.0,26.5,10.5,Flat
36.5,36.5,27.5,637778,8.5,27.5,9.0,Flat
35.5,35.5,27.0,107879,8.5,27.0,8.5,Flat
34.0,32.0,27.5,107531,4.5,27.5,4.5,Flat
42.5,39.0,31.0,108147,8.0,31.0,8.0,Flat
51.0,43.5,40.0,102768,3.5,40.0,3.5,Flat
50.5,46.0,39.0,102772,7.5,39.0,7.0,Flat
47.5,47.5,36.0,108152,11.5,36.0,11.5,Flat
47.5,47.5,36.0,108152,11.5,36.0,11.5,Flat
47.0,45.0,36.0,102775,8.5,36.5,9.0,Flat
48.0,48.0,39.5,108152,8.5,39.5,8.5,Flat
47.5,47.5,38.5,108152,9.5,38.5,9.0,Flat
47.0,42.5,36.0,102775,6.5,36.0,6.5,Flat
46.0,43.0,36.0,102777,7.0,36.0,7.0,Flat
46.0,41.0,36.0,102776,5.0,36.0,5.0,Flat
45.0,45.0,36.0,109854,9.5,36.0,9.0,Flat
48.0,39.5,37.0,102608,2.5,37.5,2.5,Flat
47.0,45.0,38.5,102611,6.5,38.5,6.5,Flat
49.5,45.0,39.0,102613,5.5,39.5,6.0,Flat
48.5,43.0,38.5,102619,3.5,39.5,4.5,Flat
49.5,49.5,38.5,102624,10.5,38.5,11.0,Flat
59.0,48.5,36.5,106254,12.0,36.5,12.0,Flat
59.0,49.5,36.5,106254,13.0,36.5,13.0,Flat
59.0,54.0,36.5,106254,17.5,36.5,17.5,Flat
48.0,43.5,38.5,102618,3.5,40.0,5.0,Flat
46.5,46.5,39.5,102621,7.0,39.5,7.0,Flat
55.0,45.5,39.5,107864,6.0,39.5,6.0,Flat
52.0,50.0,38.0,106251,10.5,39.5,12.0,Flat
44.5,38.0,34.0,106079,4.5,34.0,4.0,Flat
34.5,28.5,24.5,109839,4.0,24.5,4.0,Flat
33.0,32.5,24.0,109841,8.5,24.0,8.5,Flat
32.5,32.5,24.0,109842,8.5,24.0,8.5,Flat
39.0,39.0,22.5,103237,15.5,23.5,16.5,Flat
34.5,30.0,25.5,103247,4.5,25.5,4.5,Flat
28.0,28.0,25.5,103248,2.5,25.5,2.5,Flat
35.0,29.0,26.0,106998,3.0,26.0,3.0,Flat
35.5,34.5,25.5,103250,9.0,26.0,9.0,Flat
34.0,34.0,26.0,107878,8.5,26.0,8.0,Flat
38.5,34.0,25.5,106994,8.0,26.0,8.5,Flat
31.5,31.5,22.0,518468,9.5,22.0,9.5,Flat
35.0,35.0,21.0,101240,14.0,21.0,14.0,Flat
38.5,34.5,21.0,105526,13.5,21.0,13.5,Flat
33.0,33.0,23.5,101244,9.5,23.5,9.5,Flat
46.0,46.0,24.5,107869,21.5,24.5,21.5,Flat
38.5,38.5,29.0,532665,9.5,29.0,9.5,Flat
41.5,35.5,31.5,101578,4.0,31.5,4.0,Flat
42.0,37.0,33.5,101590,3.0,33.5,3.5,Flat
7.5,7.5,5.0,30074,2.5,5.0,2.5,Gable
31.0,31.0,24.5,103578,6.5,24.5,6.5,Gable
28.5,28.5,25.0,102865,3.5,25.0,3.5,Gable
31.5,31.5,22.5,101392,8.5,23.0,9.0,Gable
25.5,25.5,20.0,101386,5.5,20.0,5.5,Gable
24.0,24.0,18.5,107468,5.5,18.5,5.5,Gable
22.0,22.0,15.5,518006,6.0,15.5,6.5,Gable
20.5,20.5,15.5,103551,4.5,15.5,5.0,Gable
24.0,21.0,16.0,107457,5.0,16.0,5.0,Gable
24.0,24.0,16.0,107457,8.0,16.0,8.0,Gable
24.0,23.0,16.0,107457,7.5,16.0,7.0,Gable
20.0,20.0,13.0,101375,7.0,13.0,7.0,Gable
19.5,19.5,13.5,105409,5.5,14.0,6.0,Gable
24.0,24.0,18.5,101363,5.0,18.5,5.5,Gable
24.5,24.5,16.0,102831,9.0,16.0,8.5,Flat
20.0,20.0,15.5,108718,4.5,15.5,4.5,Gable
24.5,23.0,14.0,102829,8.0,15.0,9.0,Gable
24.0,24.0,14.0,102828,10.0,14.0,10.0,Gable
21.0,21.0,12.0,108727,8.5,12.0,9.0,Gable
17.5,17.5,7.0,108697,10.5,7.0,10.5,Gable
10.0,10.0,5.0,104586,5.5,5.0,5.0,Gable
13.5,12.5,4.5,617269,7.5,5.0,8.0,Gable
6.0,6.0,3.5,617244,3.0,3.5,2.5,Gable
15.5,15.5,6.5,616669,7.0,8.5,9.0,Gable
11.0,11.0,3.0,616980,7.5,3.0,8.0,Gable
11.0,11.0,3.0,616980,7.5,3.5,8.0,Gable
13.0,12.5,4.0,617244,8.5,4.0,8.5,Gable
13.5,13.5,4.0,617291,8.5,5.5,9.5,Gable
14.0,14.0,7.0,617530,4.5,9.0,7.0,Gable
18.0,18.0,8.5,616895,9.5,8.5,9.5,Gable
11.5,11.5,5.0,616922,6.5,5.0,6.5,Gable
11.0,11.0,5.0,616891,6.0,5.0,6.0,Gable
11.0,11.0,3.5,617396,7.5,3.5,7.5,Gable
11.0,11.0,3.0,617324,8.0,3.0,8.0,Gable
17.5,11.0,3.0,617325,8.0,3.0,8.0,Gable
10.0,10.0,2.0,109161,7.5,2.0,8.0,Gable
8.5,8.5,2.0,109160,6.5,2.0,6.5,Flat
7.0,7.0,1.5,106300,5.5,1.5,5.5,Gable
10.5,8.0,2.0,105425,5.5,2.0,6.0,Gable
9.5,9.5,2.5,628740,7.0,2.5,7.0,Gable
5.5,5.5,2.5,104434,3.0,2.5,3.0,Gable
5.5,5.5,2.0,599741,4.0,2.0,3.5,Gable
6.0,6.0,2.0,599741,4.0,2.0,4.0,Gable
10.5,10.5,3.0,106294,7.5,3.0,7.5,Gable
10.0,10.0,2.0,111202,8.0,2.0,8.0,Gable
5.5,5.5,2.0,104492,3.5,2.0,3.5,Gable
5.5,5.5,2.0,104434,4.0,2.0,3.5,Gable
8.0,8.0,2.0,104492,6.5,2.0,6.0,Gable
10.0,10.0,2.0,100558,7.5,2.5,8.0,Gable
9.5,9.5,1.5,100558,8.0,1.5,8.0,Gable
6.0,5.5,2.5,100513,3.0,2.5,3.0,Gable
9.5,9.5,3.0,100554,6.5,3.0,6.5,Gable
11.5,11.0,3.0,100550,8.0,3.0,8.0,Gable
22.0,22.0,12.0,107107,10.0,12.0,10.0,Gable
23.5,23.5,12.5,107104,11.0,12.5,11.0,Gable
24.0,24.0,15.0,105777,8.5,15.0,9.0,Gable
28.5,28.5,18.0,563251,10.5,18.0,10.5,Gable
28.0,28.0,21.5,102349,6.5,21.5,6.5,Gable
25.0,25.0,20.0,100659,5.0,20.0,5.0,Gable
26.0,26.0,19.5,105826,6.5,19.5,6.5,Gable
22.5,22.5,18.5,100654,4.0,18.5,4.0,Gable
26.0,23.0,20.0,100651,3.5,20.0,3.0,Gable
26.0,26.0,20.5,100648,5.5,20.5,5.5,Gable
27.5,27.5,22.0,107763,5.5,22.0,5.5,Gable
27.5,27.5,21.5,100642,6.0,21.5,6.0,Gable
27.5,27.5,22.0,100641,5.5,22.0,5.5,Gable
27.5,27.5,22.0,100640,5.5,22.0,5.5,Gable
27.5,27.5,22.0,100639,5.5,22.0,5.5,Gable
27.0,27.0,20.5,100645,6.5,20.5,6.5,Gable
23.0,23.0,18.5,107750,5.0,18.5,4.5,Gable
24.0,24.0,18.0,100118,6.5,18.0,6.0,Gable
25.5,25.5,19.5,107743,5.5,19.5,6.0,Gable
25.5,25.5,20.0,107740,5.0,20.0,5.5,Gable
23.5,23.5,19.5,107741,4.0,19.5,4.0,Gable
23.0,23.0,19.5,107742,3.5,19.5,3.5,Gable
25.5,23.0,19.5,107743,3.5,19.5,3.5,Gable
29.5,29.5,23.0,107980,6.5,23.0,6.5,Gable
26.0,26.0,22.0,106071,4.0,22.0,4.0,Gable
26.0,26.0,22.0,106072,4.0,22.0,4.0,Gable
19.5,19.5,13.0,105976,6.5,13.0,6.5,Gable
25.5,25.5,16.5,105774,8.5,16.5,9.0,Gable
25.5,25.5,16.5,105773,8.5,16.5,9.0,Gable
19.0,19.0,11.5,102819,7.0,12.0,7.5,Gable
22.5,22.5,15.5,103458,7.0,15.5,7.0,Gable
24.5,24.5,15.5,103459,9.0,15.5,9.0,Gable
22.5,22.5,17.0,104694,6.0,17.0,5.5,Gable
22.5,22.5,17.0,104695,6.0,17.0,5.5,Gable
22.5,22.5,16.5,104696,6.5,16.5,6.0,Gable
24.5,24.5,17.5,104692,6.0,18.5,7.0,Gable
25.5,25.5,18.5,104690,6.5,18.5,7.0,Gable
27.0,22.0,17.5,103461,4.5,18.0,4.5,Gable
16.0,16.0,11.5,104708,5.0,11.5,4.5,Gable
19.5,19.5,12.0,104573,7.5,12.0,7.5,Gable
18.0,16.5,12.0,104574,4.5,12.0,4.5,Gable
21.0,18.5,11.5,103446,5.5,13.0,7.0,Gable
21.0,18.5,11.5,103447,5.5,13.0,7.0,Gable
22.0,21.0,14.5,509208,6.5,15.0,6.5,Gable
22.0,22.0,14.5,509209,7.5,14.5,7.5,Gable
22.0,19.0,14.5,509209,4.5,14.5,4.5,Gable
23.0,18.0,13.5,509204,4.5,13.5,4.5,Gable
21.0,19.0,14.5,512150,4.5,14.5,4.5,Gable
22.0,19.0,14.5,512149,4.5,14.5,4.5,Gable
22.0,19.5,15.5,512148,4.0,15.5,4.0,Gable
22.0,20.0,16.0,512146,4.0,16.0,4.0,Gable
22.5,21.0,16.0,512145,5.0,16.0,5.0,Gable
25.0,25.0,17.5,100526,7.5,17.5,7.5,Gable
25.0,25.0,17.5,100527,7.5,17.5,7.5,Gable
27.0,27.0,20.5,512137,6.5,20.5,6.5,Gable
26.5,26.5,20.5,512141,6.0,20.5,6.0,Gable
26.5,26.5,20.5,100462,6.0,20.5,6.0,Gable
33.0,31.5,25.5,104371,6.0,25.5,6.0,Gable
31.0,31.0,24.5,102369,7.0,24.5,6.5,Gable
31.5,30.5,21.5,110664,6.5,24.0,9.0,Gable
35.5,35.5,25.5,107846,9.5,25.5,10.0,Gable
36.0,33.5,26.0,107858,7.0,26.0,7.5,Gable
34.5,34.5,26.0,107857,8.5,26.0,8.5,Gable
37.0,35.0,27.5,107992,7.0,28.0,7.5,Gable
26.5,26.5,23.0,109751,3.5,23.0,3.5,Gable
32.0,30.0,24.5,109764,4.5,25.5,5.5,Gable
31.0,31.0,23.5,109760,7.5,23.5,7.5,Gable
31.5,31.5,24.0,109762,7.5,24.0,7.5,Gable
32.5,32.5,24.0,109763,8.0,24.0,8.5,Gable
29.5,29.5,20.5,102927,9.0,20.5,9.0,Gable
30.0,30.0,20.5,102926,9.5,20.5,9.5,Gable
36.5,36.0,22.0,105765,12.0,24.0,14.0,Gable
29.5,29.5,22.0,105766,7.5,22.0,7.5,Gable
34.0,34.0,26.0,100012,7.5,26.0,8.0,Gable
35.0,35.0,24.0,100015,11.0,24.0,11.0,Flat
30.5,30.5,22.5,100018,8.0,22.5,8.0,Gable
28.0,28.0,22.5,100019,5.5,22.5,5.5,Gable
37.0,37.0,27.5,109768,10.0,27.5,9.5,Gable
29.0,29.0,18.5,106597,10.0,18.5,10.5,Gable
23.5,20.0,15.5,102813,4.5,15.5,4.5,Gable
24.0,24.0,17.0,102808,6.0,18.0,7.0,Flat
28.5,28.5,17.5,102796,10.0,18.5,11.0,Gable
17.5,16.5,2.5,105501,11.5,5.0,14.0,Gable
25.0,25.0,19.5,100006,5.5,19.5,5.5,Gable
24.0,24.0,17.0,100003,7.5,17.0,7.0,Gable
22.5,22.5,15.5,102937,6.5,15.5,7.0,Gable
23.0,22.5,16.0,102935,6.5,16.0,6.5,Gable
23.0,23.0,16.0,102935,7.0,16.0,7.0,Gable
30.5,30.5,25.5,103352,4.5,25.5,5.0,Gable
31.0,31.0,25.5,103354,5.5,25.5,5.5,Gable
31.0,31.0,26.0,103355,5.0,26.0,5.0,Gable
30.5,30.5,25.0,103358,5.5,25.0,5.5,Gable
34.5,34.5,28.0,102389,6.0,28.5,6.5,Gable
34.5,34.5,28.5,103419,6.0,28.5,6.0,Gable
30.5,30.5,25.5,103355,5.0,25.5,5.0,Gable
30.5,30.5,25.5,103354,5.0,25.5,5.0,Gable
38.0,38.0,27.5,103338,9.0,29.0,10.5,Gable
38.0,35.5,27.5,103338,7.5,27.5,8.0,Gable
35.0,35.0,28.0,103336,7.0,28.5,7.0,Gable
28.0,28.0,21.5,100123,6.5,21.5,6.5,Flat
28.0,28.0,20.5,111055,5.0,23.0,7.5,Flat
28.5,28.5,22.0,109562,6.5,22.0,6.5,Gable
28.0,28.0,22.5,109563,5.0,23.0,5.5,Gable
27.5,27.5,24.0,102343,3.0,24.0,3.5,Gable
35.5,35.5,28.5,109787,7.0,28.5,7.0,Gable
35.5,35.5,28.5,102394,7.5,28.5,7.0,Gable
34.5,34.5,28.0,102390,6.0,28.5,6.5,Gable
36.5,36.5,26.0,107925,10.0,26.0,10.5,Gable
36.0,34.5,28.0,105975,6.0,28.5,6.5,Gable
39.0,35.5,28.5,103395,7.0,28.5,7.0,Gable
39.0,35.5,28.5,103394,7.0,28.5,7.0,Gable
39.0,39.0,28.5,103395,10.5,28.5,10.5,Gable
49.5,49.5,39.0,101691,10.0,39.0,10.5,Gable
45.5,45.5,39.0,101692,6.0,39.0,6.5,Gable
46.0,44.0,37.0,100566,6.5,37.0,7.0,Gable
49.5,47.5,39.0,106101,8.0,39.5,8.5,Gable
48.0,48.0,39.5,587430,8.5,39.5,8.5,Gable
52.5,52.5,41.5,102663,11.0,41.5,11.0,Gable
51.0,51.0,41.5,102656,9.5,41.5,9.5,Gable
52.0,52.0,41.5,102658,10.5,41.5,10.5,Gable
46.0,46.0,38.5,106243,3.5,42.5,7.5,Gable
50.5,50.5,40.0,102640,10.5,40.0,10.5,Gable
48.5,42.5,38.0,111068,4.0,39.0,4.5,Gable
52.0,42.5,38.0,111066,4.0,39.0,4.5,Gable
47.5,47.5,38.5,574430,8.5,38.5,9.0,Gable
48.5,48.5,38.0,574431,10.0,38.5,10.5,Gable
52.5,52.5,38.0,111060,13.5,39.0,14.5,Gable
52.5,52.5,39.0,111059,13.5,39.0,13.5,Gable
56.0,56.0,44.5,108161,11.0,44.5,11.5,Gable
46.5,46.5,43.5,102757,2.5,43.5,3.0,Gable
54.0,54.0,45.0,104442,9.0,45.0,9.0,Gable
54.0,48.0,44.5,104444,3.5,44.5,3.5,Gable
53.5,48.5,44.0,102753,4.5,44.0,4.5,Gable
57.5,57.5,44.0,102758,14.0,44.0,13.5,Gable
51.0,51.0,41.5,510625,9.5,41.5,9.5,Gable
51.0,49.0,39.5,102774,9.0,40.0,9.5,Gable
51.0,51.0,39.5,102774,11.5,39.5,11.5,Gable
53.5,53.5,40.5,510624,13.0,40.5,13.0,Gable
53.5,53.5,40.5,510625,13.0,40.5,13.0,Gable
53.5,53.5,40.5,510626,13.0,40.5,13.0,Gable
37.0,37.0,30.5,109738,5.5,31.5,6.5,Gable
30.0,30.0,24.0,106591,6.0,24.0,6.0,Gable
30.0,30.0,22.0,100140,8.0,22.0,8.0,Gable
30.0,28.5,22.0,108903,6.5,22.0,6.5,Gable
29.0,27.5,22.0,108919,4.5,23.5,5.5,Gable
29.0,29.0,22.0,108919,7.0,22.0,7.0,Gable
32.0,32.0,22.0,108924,10.0,22.0,10.0,Gable
32.0,32.0,21.5,108927,10.5,21.5,10.5,Gable
32.0,32.0,21.5,108929,11.0,21.5,10.5,Gable
32.0,27.0,21.5,108929,5.0,22.0,5.5,Gable
37.0,37.0,26.5,106565,10.0,27.0,10.5,Gable
33.5,33.5,26.5,106569,7.0,26.5,7.0,Gable
32.0,31.5,26.0,106571,4.5,26.5,5.5,Gable
24.0,23.5,19.5,100143,4.0,19.5,4.0,Gable
27.0,22.0,17.5,100147,4.0,17.5,4.5,Gable
27.0,22.0,17.5,100146,4.0,17.5,4.5,Gable
26.5,26.5,18.0,104769,8.5,18.0,8.5,Gable
26.5,23.5,18.0,104769,5.5,18.0,5.5,Gable
27.5,27.5,18.0,104772,9.0,19.0,9.5,Gable
32.5,28.0,17.5,108882,9.5,18.0,10.5,Gable
32.5,25.0,17.5,108882,7.5,17.5,7.5,Gable
23.5,23.5,16.5,105100,7.0,16.5,7.0,Gable
23.5,23.5,16.5,105099,7.0,16.5,7.0,Gable
23.5,23.5,16.5,105098,7.0,16.5,7.0,Gable
25.5,23.0,16.5,104760,6.0,17.0,6.5,Gable
23.5,23.5,16.5,105078,7.0,16.5,7.0,Gable
25.5,25.5,16.5,104761,9.5,16.5,9.0,Gable
25.5,25.5,16.5,104760,9.5,16.5,9.0,Gable
25.5,25.5,16.0,104758,9.5,16.5,9.5,Gable
25.0,22.5,15.5,100235,7.5,15.5,7.0,Gable
25.0,25.0,15.5,100236,10.0,15.5,9.5,Gable
22.0,21.0,15.0,100230,6.0,15.0,6.0,Gable
23.0,23.0,16.0,105080,7.0,16.0,7.0,Gable
20.0,19.5,13.0,108136,6.5,13.0,6.5,Gable
18.5,18.0,12.0,104752,5.5,12.0,6.0,Gable
22.5,22.5,14.0,100209,8.0,14.5,8.5,Gable
22.0,20.5,15.5,100218,4.5,16.0,5.0,Gable
22.0,22.0,15.5,100220,6.5,15.5,6.5,Gable
22.0,22.0,15.5,100221,6.5,15.5,6.5,Gable
29.0,28.0,20.0,108378,7.5,20.0,8.0,Gable
19.0,19.0,12.0,109037,7.0,12.0,7.0,Gable
18.5,18.5,12.0,109038,6.5,12.0,6.5,Gable
20.5,20.5,14.0,100196,7.0,14.0,6.5,Gable
21.5,21.5,15.0,100198,6.0,15.5,6.5,Gable
24.5,22.5,14.0,108354,8.5,14.0,8.5,Gable
18.5,18.5,12.5,108358,6.5,12.5,6.0,Gable
12.5,10.0,5.5,109030,4.5,5.5,4.5,Gable
12.0,10.5,5.5,109033,5.5,5.5,5.0,Gable
18.5,15.5,11.5,109016,4.0,11.5,4.0,Gable
13.5,13.5,5.0,109028,6.5,7.5,8.5,Gable
12.0,12.0,5.5,109032,6.0,6.0,6.5,Gable
12.5,12.5,5.5,108416,7.0,5.5,7.0,Gable
18.0,18.0,7.5,528904,10.5,7.5,10.5,Gable
17.5,17.5,10.0,573776,7.5,10.0,7.5,Gable
21.5,20.0,12.5,109015,5.5,14.5,7.5,Gable
24.5,24.5,13.5,613007,11.5,13.5,11.0,Gable
34.0,34.0,14.5,100853,19.5,14.5,19.5,Gable
20.5,20.5,14.0,102952,6.5,14.0,6.5,Gable
22.5,22.5,13.5,108424,8.0,14.5,9.0,Gable
22.5,21.5,17.0,108863,4.5,17.0,4.5,Gable
22.5,22.5,16.5,108861,5.5,17.0,6.0,Gable
22.5,21.5,14.5,108425,6.5,15.0,7.0,Gable
21.5,21.5,12.5,109015,9.0,12.5,9.0,Gable
23.5,22.5,16.0,109043,6.5,16.0,6.5,Gable
23.5,23.5,16.0,109043,7.5,16.0,7.5,Gable
24.5,24.5,17.0,109045,8.0,17.0,7.5,Gable
24.0,24.0,17.0,109048,7.0,17.0,7.0,Gable
24.5,24.5,18.0,108869,6.5,18.0,6.5,Gable
31.5,30.5,25.5,105359,5.0,25.5,5.0,Gable
29.5,29.5,23.5,110917,5.5,23.5,6.0,Gable
29.5,28.5,23.5,110917,5.0,23.5,5.0,Gable
30.0,30.0,23.0,108390,7.0,23.0,7.0,Gable
29.0,29.0,22.5,108390,6.5,22.5,6.5,Gable
31.0,31.0,21.5,108385,9.5,21.5,9.5,Gable
28.5,28.5,22.5,108393,6.0,22.5,6.0,Gable
28.5,28.5,22.5,108394,6.0,22.5,6.0,Gable
29.0,29.0,22.5,108398,6.5,22.5,6.5,Gable
29.0,29.0,22.5,108399,6.5,22.5,6.5,Gable
32.0,29.5,24.5,104714,5.0,24.5,5.0,Gable
32.0,32.0,24.5,104715,6.0,26.0,7.5,Gable
32.0,32.0,24.5,104713,6.0,26.0,7.5,Gable
33.0,33.0,24.5,104712,7.0,26.0,8.5,Gable
35.0,35.0,24.5,104719,10.0,25.5,10.5,Gable
31.5,31.5,23.0,104726,7.5,24.0,8.5,Gable
30.5,30.5,20.0,108372,10.0,20.5,10.5,Gable
30.5,30.5,20.0,108373,10.5,20.0,10.5,Gable
17.5,17.5,11.5,104740,6.0,11.5,6.0,Flat
17.5,17.5,12.0,104737,5.5,12.0,5.5,Gable
23.0,23.0,14.5,108366,8.5,14.5,8.5,Gable
21.0,21.0,14.5,100206,5.5,15.5,6.5,Gable
26.0,23.5,17.5,105465,6.5,17.5,6.0,Gable
31.5,31.5,16.5,105464,15.5,16.5,15.0,Gable
35.0,35.0,21.0,105324,14.0,21.5,14.0,Gable
33.5,33.5,21.0,105104,12.5,21.0,12.5,Gable
28.0,28.0,20.0,105469,8.0,20.0,8.0,Gable
30.5,30.5,21.5,105110,8.5,21.5,9.0,Gable
30.0,30.0,19.0,105109,11.0,19.0,11.0,Gable
24.5,24.5,21.0,100851,3.5,21.0,3.5,Gable
31.0,28.0,21.5,100859,6.5,21.5,6.5,Gable
30.0,30.0,22.5,102949,7.5,22.5,7.5,Gable
22.5,22.5,18.0,108946,4.5,18.0,4.5,Gable
