data_format,development_key,status,year_completed,clue_small_area,clue_block,street_address,property_id,property_id_2,property_id_3,property_id_4,property_id_5,floors_above,resi_dwellings,studio_dwe,one_bdrm_dwe,two_bdrm_dwe,three_bdrm_dwe,student_apartments,student_beds,student_accommodation_units,institutional_accom_beds,hotel_rooms,serviced_apartments,hotels_serviced_apartments,hostel_beds,childcare_places,office_flr,retail_flr,industrial_flr,storage_flr,education_flr,hospital_flr,recreation_flr,publicdispaly_flr,community_flr,car_spaces,bike_spaces,town_planning_application,longitude,latitude,geopoint
Post May 16,X001152,APPROVED,,North Melbourne,2384,4 Alfred Street NORTH MELBOURNE VIC 3051,617542,,,,,3,14,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,TP-2013-937,144.9420193,-37.79066371,"-37.79066371, 144.9420193"
Post May 16,X0001638,APPROVED,,Docklands,773,194-206 Lorimer Street DOCKLANDS VIC 3008,561106,,,,,25,200,0,0,0,0,0,0,0,0,0,0,0,0,0,2190,1420,0,0,0,0,0,0,0,220,0,TPM-2017-7,144.9324247,-37.82135397,"-37.82135397, 144.9324247"
Post May 16,X001356,APPROVED,,Docklands,1110,The District Docklands 420-454 Docklands Drive DOCKLANDS VIC 3008,593737,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3793,0,0,0,0,TP-2015-1095,144.9377585,-37.81317308,"-37.81317308, 144.9377585"
Post May 16,X0001637,APPROVED,,Parkville,928,11-49 Galada Avenue PARKVILLE VIC 3052,653559,,,,,22,177,0,73,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,204,TPM-2017-6,144.9402265,-37.78154204,"-37.78154204, 144.9402265"
Post May 16,X0005209,COMPLETED,2023,Melbourne (CBD),88,310-326 Exhibition Street MELBOURNE VIC 3000,692091,,,,,58,325,0,76,173,76,0,0,0,0,0,0,0,0,0,0,284,0,0,0,0,0,0,0,290,266,TPMR-2016-21/B,144.9695659,-37.80827441,"-37.80827441, 144.9695659"
Post May 16,X0005210,UNDER CONSTRUCTION,,Melbourne (CBD),88,310-326 Exhibition Street MELBOURNE VIC 3000,692091,,,,,59,0,0,0,0,0,0,0,0,0,505,0,505,0,0,0,0,0,0,0,0,0,0,0,0,0,TPMR-2016-21/B,144.9695659,-37.80827441,"-37.80827441, 144.9695659"
Post May 16,X000487,UNDER CONSTRUCTION,,North Melbourne,347,65-67 Arden Street NORTH MELBOURNE VIC 3051,554326,,,,,4,26,0,1,23,2,0,0,0,0,0,0,0,0,0,64,174,0,0,0,0,0,0,0,0,25,TP-2012-176,144.9488441,-37.80117284,"-37.80117284, 144.9488441"
Post May 16,X000964,UNDER CONSTRUCTION,,Parkville,927,63 Manningham Street PARKVILLE VIC 3052,106392,,,,,3,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,TP-2014-445/B,144.941666,-37.78659441,"-37.78659441, 144.941666"
Post May 16,X0004000,UNDER CONSTRUCTION,,Melbourne (CBD),18,13-23 Spring Street MELBOURNE VIC 3000,108976,,,,,33,84,0,6,24,54,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,148,43,TPMR-2018-11,144.9742037,-37.814769,"-37.814769, 144.9742037"
Post May 16,X000177,UNDER CONSTRUCTION,,Melbourne (CBD),71,244-276 Spencer Street MELBOURNE VIC 3000,694372,,,,,68,575,0,289,238,48,0,0,0,0,286,0,286,0,0,0,265,0,0,0,0,0,0,0,320,0,TPM-2012-1/A,144.9533708,-37.81425664,"-37.81425664, 144.9533708"
Post May 16,X000178,UNDER CONSTRUCTION,,Melbourne (CBD),71,244-276 Spencer Street MELBOURNE VIC 3000,694372,,,,,72,849,0,466,377,6,0,0,0,0,0,0,0,0,0,0,4813,0,0,0,0,0,0,0,480,0,TPM-2012-1/A,144.9533708,-37.81425664,"-37.81425664, 144.9533708"
Post May 16,X000206,UNDER CONSTRUCTION,,Melbourne (CBD),81,295-305 King Street MELBOURNE VIC 3000,105319,105320,,,,64,422,0,208,182,32,0,0,0,0,0,0,0,0,0,0,381,0,0,0,0,0,0,0,140,290,TPM-2014-44,144.9539508,-37.81340639,"-37.81340639, 144.9539508"
Post May 16,X0009218,UNDER CONSTRUCTION,,East Melbourne,621,"200 Victoria Parade, East Melbourne, 3002",109658,,,,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25188,1128,0,0,0,0,0,0,0,193,188,TPM-2017-14/A,144.9789578,-37.80916161,"-37.80916161, 144.9789578"
Post May 16,X001544,UNDER CONSTRUCTION,,North Melbourne,353,"68-72 Chapman Street, North Melbourne, 3051",505958,103841,101849,101850,,3,20,0,0,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,TP-2016-441,144.9482764,-37.79561099,"-37.79561099, 144.9482764"
Post May 16,X0008015,UNDER CONSTRUCTION,,Melbourne (CBD),107,"23-29 Victoria Street, MELBOURNE, 3000",109679,,,,,25,0,0,0,0,0,521,521,521,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,131,TP-2017-461/A,144.9668,-37.8073,"-37.8073, 144.9668"
Post May 16,X0001649,UNDER CONSTRUCTION,,West Melbourne (Residential),430,"137 Stanley Street, West Melbourne, 3003",109015,108423,,,,4,28,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,TP-2017-147,144.9474565,-37.80962821,"-37.80962821, 144.9474565"
Post May 16,X0010002,UNDER CONSTRUCTION,,Docklands,1103,"140 Harbour Esplanade, Docklands, 3008",558180,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646,0,0,0,0,6427,0,0,0,0,TP-2020-747,144.9474709,-37.81648708,"-37.81648708, 144.9474709"
Post May 16,X0008016,UNDER CONSTRUCTION,,Docklands,1106,681-691 Collins Street DOCKLANDS VIC 3008,620753,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2699,618,0,0,0,0,0,0,159,0,0,TP-2019-1020,144.9528,-37.8205,"-37.8205, 144.9528"
Post May 16,X0004600,UNDER CONSTRUCTION,,Kensington,513,"413-427 Macaulay Road, Kensington, 3031",106309,,,,,8,41,0,9,27,5,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,47,19,TP-2018-540,144.9327738,-37.794995,"-37.794995, 144.9327738"
Post May 16,X0010006,UNDER CONSTRUCTION,,Docklands,1103,685-691 La Trobe Street DOCKLANDS VIC 3008,589577,,,,,30,328,24,141,141,22,0,0,0,0,0,0,0,0,0,0,744,0,0,0,0,2638,0,0,136,421,TPM-2016-5/B,144.9465,-37.815,"-37.815, 144.9465"
Post May 16,X0011400,UNDER CONSTRUCTION,,North Melbourne,362,"543 Elizabeth Street, Melbourne, 3000",103237,103239,,,,14,55,0,17,35,3,0,0,0,0,0,0,0,0,0,1238,150,0,0,0,0,0,0,0,22,67,TP-2018-857/A,144.9585,-37.8055,"-37.8055, 144.9585"
Post May 16,X0007418,UNDER CONSTRUCTION,,Kensington,505,"14-22 Bruce Street, Kensington, 3031",723542,723543,101331,,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5839,0,0,0,0,0,0,0,0,60,54,TP-2019-587,144.93415,-37.79855781,"-37.79855781, 144.93415"
Post May 16,X0003604,UNDER CONSTRUCTION,,North Melbourne,338,86-108 Laurens Street NORTH MELBOURNE VIC 3051,105502,,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18332,458,0,0,0,0,0,0,0,318,178,TPM-2018-9,144.9418759,-37.8029614,"-37.8029614, 144.9418759"
Post May 16,X0007609,UNDER CONSTRUCTION,,North Melbourne,361,"240-248 Victoria Street, North Melbourne, 3051",109842,,,,,8,0,0,0,0,0,0,0,0,0,0,33,33,0,0,0,375,0,0,0,0,0,0,0,0,0,TP-2019-855,144.9581231,-37.80591079,"-37.80591079, 144.9581231"
Post May 16,X0011203,UNDER CONSTRUCTION,,Melbourne (Remainder),870,"545 St Kilda Road, Melbourne, 3004",108648,,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,6400,0,0,0,112,18,TP-2021-357,144.9801471,-37.84633834,"-37.84633834, 144.9801471"
Post May 16,X0010801,UNDER CONSTRUCTION,,West Melbourne (Residential),412,17-37 Abbotsford Street WEST MELBOURNE VIC 3003,100002,,,,,12,163,0,24,110,29,0,0,0,0,0,0,0,0,0,0,975,0,0,0,0,0,0,0,234,60,TP-2016-970/B,144.9434178,-37.80717803,"-37.80717803, 144.9434178"
Post May 16,X0008019,UNDER CONSTRUCTION,,Melbourne (CBD),47,"124-130 Russell Street, Melbourne, 3000",108589,,,,,15,0,0,0,0,0,0,0,0,0,191,0,191,0,0,0,1250,0,0,0,0,0,0,0,0,12,TP-2020-9,144.9686598,-37.8133077,"-37.8133077, 144.9686598"
Post May 16,X0008800,UNDER CONSTRUCTION,,Docklands,1112,731-739 Flinders Street DOCKLANDS VIC 3008,103983,,,,,20,130,0,0,0,0,0,0,0,0,283,0,283,0,0,0,605,0,0,0,0,1012,0,0,192,0,TPD-2012-32/B,144.9506,-37.8229,"-37.8229, 144.9506"
Post May 16,X0007421,UNDER CONSTRUCTION,,Melbourne (CBD),42,140-146 King Street MELBOURNE VIC 3000,105391,,,,,57,0,0,0,0,0,0,0,0,0,0,298,298,0,0,0,52,0,0,0,0,0,0,0,0,60,TPM-2015-13/A,144.9563,-37.8167,"-37.8167, 144.9563"
Post May 16,X0011204,UNDER CONSTRUCTION,,East Melbourne,621,"372-376 Albert Street, East Melbourne, 3002",100353,,,,,10,23,0,0,10,13,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,47,27,TP-2020-346/B,144.9787,-37.8096,"-37.8096, 144.9787"
Post May 16,X0008020,UNDER CONSTRUCTION,,West Melbourne (Residential),420,"550-558 Spencer Street, West Melbourne, 3003",108934,,,,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3637,250,0,0,0,0,0,0,0,46,60,TP-2020-12,144.9479085,-37.80733728,"-37.80733728, 144.9479085"
Post May 16,X001176,UNDER CONSTRUCTION,,North Melbourne,317,5-15 Shiel Street NORTH MELBOURNE VIC 3051,108697,,,,,8,69,0,27,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,44,TP-2014-1068,144.943691,-37.79801261,"-37.79801261, 144.943691"
Post May 16,X0013601,UNDER CONSTRUCTION,,Docklands,131,7-23 Spencer Street DOCKLANDS VIC 3008,103975,,,,,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44753,1121,0,0,0,0,0,0,0,56,0,TPMR-2014-35/E,144.9548,-37.822,"-37.822, 144.9548"
Post May 16,X0011005,UNDER CONSTRUCTION,,Kensington,2545,"86-96 Stubbs Street, Kensington, 3031",615433,,,,,8,199,32,25,123,19,0,0,0,0,0,0,0,0,0,1415,131,0,0,0,0,0,0,286,96,366,TPM-2021-9,144.934955,-37.79248256,"-37.79248256, 144.934955"
Post May 16,X0007602,UNDER CONSTRUCTION,,Carlton,255,"121-131 Cardigan Street, Carlton, 3053",101604,,,,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,11392,0,0,0,0,33,48,TP-2019-787,144.964453,-37.80363215,"-37.80363215, 144.964453"
Post May 16,X0005620,UNDER CONSTRUCTION,,North Melbourne,341,"687 Queensberry Street, North Melbourne, 3051",107944,,,,,4,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,TP-2018-1171,144.9442887,-37.80274187,"-37.80274187, 144.9442887"
Pre May 16,X000479,COMPLETED,2006,North Melbourne,342,191-201 Abbotsford Street NORTH MELBOURNE VIC 3051,100023,,,,,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9450298,-37.80282184,"-37.80282184, 144.9450298"
Pre May 16,X000459,COMPLETED,2005,North Melbourne,333,218-224 Abbotsford Street NORTH MELBOURNE VIC 3051,100119,,,,,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9459475,-37.80204879,"-37.80204879, 144.9459475"
Pre May 16,X000573,COMPLETED,2013,West Melbourne (Residential),414,56-62 Abbotsford Street WEST MELBOURNE VIC 3003,100144,,,,,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9447186,-37.80679128,"-37.80679128, 144.9447186"
Pre May 16,X000563,COMPLETED,2014,West Melbourne (Residential),409,1-9 Stawell Street WEST MELBOURNE VIC 3003,100441,,,,,3,28,0,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,144.9420962,-37.80607242,"-37.80607242, 144.9420962"
Pre May 16,X000997,COMPLETED,2007,North Melbourne,1012,229-235 Arden Street NORTH MELBOURNE VIC 3051,100556,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,144.9392856,-37.80037382,"-37.80037382, 144.9392856"
Pre May 16,X000394,COMPLETED,2002,Carlton,257,16-18 Barkly Place CARLTON VIC 3053,100734,,,,,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9614195,-37.80320056,"-37.80320056, 144.9614195"
Pre May 16,X000706,COMPLETED,2015,Melbourne (Remainder),659,Melbourne Park 200 Batman Avenue MELBOURNE VIC 3004,100847,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,144.9790068,-37.82129682,"-37.82129682, 144.9790068"
Pre May 16,X000617,COMPLETED,2009,West Melbourne (Residential),444,115-129 Batman Street WEST MELBOURNE VIC 3003,100853,,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2704,0,0,0,0,0,0,0,0,0,0,0,144.9493029,-37.8116145,"-37.8116145, 144.9493029"
Pre May 16,X000229,COMPLETED,2010,Melbourne (CBD),87,10-14 Bennetts Lane MELBOURNE VIC 3000,101028,,,,,14,0,0,0,0,0,0,0,0,0,0,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.967921,-37.80905204,"-37.80905204, 144.967921"
Pre May 16,X000362,COMPLETED,2006,Carlton,239,223 Berkeley Street MELBOURNE VIC 3000,101049,,,,,8,0,0,0,0,0,70,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9584344,-37.80027561,"-37.80027561, 144.9584344"
Pre May 16,X000106,COMPLETED,2007,Melbourne (CBD),45,Centrepoint Mall 283-297 Bourke Street MELBOURNE VIC 3000,101140,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1690,0,0,0,0,0,0,0,0,0,0,144.9652244,-37.81420896,"-37.81420896, 144.9652244"
Pre May 16,X000102,COMPLETED,2005,Melbourne (CBD),44,359-385 Bourke Street MELBOURNE VIC 3000,101146,,,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3300,0,0,0,0,0,0,0,0,0,0,144.9629215,-37.81492946,"-37.81492946, 144.9629215"
Pre May 16,X000095,COMPLETED,2005,Melbourne (CBD),43,RACV Building 483-501 Bourke Street MELBOURNE VIC 3000,101154,,,,,18,0,0,0,0,0,0,0,0,0,112,0,112,0,0,11330,725,0,0,0,0,0,0,0,0,0,0,144.9595846,-37.81588557,"-37.81588557, 144.9595846"
Pre May 16,X000094,COMPLETED,2012,Melbourne (CBD),42,527-555 Bourke Street MELBOURNE VIC 3000,101155,,,,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20443,2055,0,0,0,0,0,0,0,300,0,0,144.9578145,-37.81636454,"-37.81636454, 144.9578145"
Pre May 16,X000425,COMPLETED,2012,Carlton,265,51 Cardigan Street CARLTON VIC 3053,101578,,,,,2,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9642508,-37.80552905,"-37.80552905, 144.9642508"
Pre May 16,X000490,COMPLETED,2014,North Melbourne,353,76-78 Chapman Street NORTH MELBOURNE VIC 3051,101848,,,,,3,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9478971,-37.79531399,"-37.79531399, 144.9478971"
Pre May 16,X000594,COMPLETED,2003,West Melbourne (Residential),432,30-44 Chetwynd Street WEST MELBOURNE VIC 3003,101966,,,,,5,64,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,144.9523847,-37.80708219,"-37.80708219, 144.9523847"
Pre May 16,X000058,COMPLETED,2007,Melbourne (CBD),25,271-285 Collins Street MELBOURNE VIC 3000,102086,,,,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,144.9649787,-37.81654626,"-37.81654626, 144.9649787"
Pre May 16,X000067,COMPLETED,2003,Melbourne (CBD),31,McPherson's Building 546-566 Collins Street MELBOURNE VIC 3000,102113,,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676,1400,0,0,0,0,0,0,0,0,0,0,144.9558442,-37.81824449,"-37.81824449, 144.9558442"
Pre May 16,X000083,COMPLETED,2011,Melbourne (CBD),35,258-274 Collins Street MELBOURNE VIC 3000,102143,,,,,13,0,0,0,0,0,0,0,0,0,54,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9648904,-37.81537999,"-37.81537999, 144.9648904"
Pre May 16,X001141,COMPLETED,2009,West Melbourne (Industrial),1111,25 Enterprize Road WEST MELBOURNE VIC 3003,102179,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,13500,0,0,0,0,0,0,0,0,144.9293874,-37.81616148,"-37.81616148, 144.9293874"
Pre May 16,X000116,COMPLETED,2011,Melbourne (CBD),47,20-26 Coromandel Place MELBOURNE VIC 3000,102197,,,,,16,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,144.9692548,-37.81302783,"-37.81302783, 144.9692548"
Pre May 16,X000516,COMPLETED,2012,North Melbourne,367,La Trobe Close 13-39 Courtney Street NORTH MELBOURNE VIC 3051,102203,,,,,7,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,144.9535114,-37.8022174,"-37.8022174, 144.9535114"
Pre May 16,X000488,COMPLETED,2015,North Melbourne,347,90-98 Curzon Street NORTH MELBOURNE VIC 3051,102370,,,,,3,16,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9486062,-37.80180468,"-37.80180468, 144.9486062"
Pre May 16,X000946,COMPLETED,2003,South Yarra,861,143-151 Domain Road SOUTH YARRA VIC 3141,102499,,,,,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9810994,-37.83420325,"-37.83420325, 144.9810994"
Pre May 16,X000604,COMPLETED,2005,West Melbourne (Residential),440,104-128 Dudley Street WEST MELBOURNE VIC 3003,102960,,,,,10,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9512713,-37.8092538,"-37.8092538, 144.9512713"
Pre May 16,X000624,COMPLETED,2012,West Melbourne (Industrial),501,442-452 Dynon Road WEST MELBOURNE VIC 3003,102997,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2321,0,0,0,0,0,0,0,0,0,144.9130748,-37.80083691,"-37.80083691, 144.9130748"
Pre May 16,X000643,COMPLETED,2004,Kensington,513,457-469 Macaulay Road KENSINGTON VIC 3031,103033,,,,,4,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9315297,-37.79485049,"-37.79485049, 144.9315297"
Pre May 16,X000079,COMPLETED,2007,Melbourne (CBD),34,97-103 Elizabeth Street MELBOURNE VIC 3000,103176,,,,,8,0,0,0,0,0,0,0,0,0,146,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9634959,-37.81591904,"-37.81591904, 144.9634959"
Pre May 16,X000253,COMPLETED,2014,Melbourne (CBD),94,284-294 La Trobe Street MELBOURNE VIC 3000,103216,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,0,0,0,0,0,0,0,144.9608496,-37.81001419,"-37.81001419, 144.9608496"
Pre May 16,X000257,COMPLETED,2009,Melbourne (CBD),94,399-411 Elizabeth Street MELBOURNE VIC 3000,103218,,,,,5,34,0,0,0,0,0,0,0,0,0,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9606404,-37.80955762,"-37.80955762, 144.9606404"
Pre May 16,X000405,COMPLETED,2009,Carlton,261,536-542 Elizabeth Street MELBOURNE VIC 3000,103287,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260,0,0,0,0,0,0,0,0,0,0,0,144.9596983,-37.80545065,"-37.80545065, 144.9596983"
Pre May 16,X000161,COMPLETED,2003,Melbourne (CBD),65,222-260 Elizabeth Street MELBOURNE VIC 3000,103312,,,,,21,225,0,0,0,0,0,0,0,0,0,135,135,0,0,0,2103,0,0,0,0,0,0,0,0,0,0,144.9628825,-37.81270208,"-37.81270208, 144.9628825"
Pre May 16,X000556,COMPLETED,2011,North Melbourne,379,North Melbourne Primary School 200-214 Errol Street NORTH MELBOURNE VIC 3051,103480,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,144.9515714,-37.79832324,"-37.79832324, 144.9515714"
Pre May 16,X000112,COMPLETED,2006,Melbourne (CBD),47,113-149 Exhibition Street MELBOURNE VIC 3000,103597,,,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76354,535,0,0,0,0,0,0,0,0,0,0,144.9701094,-37.81281423,"-37.81281423, 144.9701094"
Pre May 16,X000118,COMPLETED,2011,Melbourne (CBD),48,136-144 Exhibition Street MELBOURNE VIC 3000,103623,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905,0,0,0,0,0,144.9711072,-37.81240242,"-37.81240242, 144.9711072"
Pre May 16,X000022,COMPLETED,2013,Melbourne (CBD),16,167-173 Flinders Lane MELBOURNE VIC 3000,103934,,,,,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,144.9688284,-37.81614284,"-37.81614284, 144.9688284"
Pre May 16,X001142,COMPLETED,2003,Docklands,1112,Flinders Wharf Apartments 40-66 Siddeley Street DOCKLANDS VIC 3008,103980,,,,,19,296,0,0,0,0,0,0,0,0,0,0,0,0,0,269,139,0,0,0,0,0,0,0,0,0,0,144.952474,-37.82287313,"-37.82287313, 144.952474"
Pre May 16,X000010,COMPLETED,2005,Melbourne (CBD),11,546-548 Flinders Street MELBOURNE VIC 3000,103988,,,,,15,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9561483,-37.82050212,"-37.82050212, 144.9561483"
Pre May 16,X000027,COMPLETED,2014,Melbourne (CBD),17,104-112 Flinders Street MELBOURNE VIC 3000,104026,,,,,12,189,0,91,96,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9711552,-37.81600514,"-37.81600514, 144.9711552"
Pre May 16,X000036,COMPLETED,2012,Melbourne (CBD),17,96-98 Flinders Street MELBOURNE VIC 3000,104028,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,200,0,0,0,0,0,0,0,0,0,0,144.971475,-37.81590142,"-37.81590142, 144.971475"
Pre May 16,X000677,COMPLETED,2003,Kensington,562,1-13 Gatehouse Drive KENSINGTON VIC 3031,104200,,,,,8,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9202883,-37.79121717,"-37.79121717, 144.9202883"
Pre May 16,X000960,COMPLETED,2015,Parkville,920,Royal Melbourne Hospital 300-328 Grattan Street PARKVILLE VIC 3050,104437,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18450,0,0,0,0,0,0,144.9563397,-37.798639,"-37.798639, 144.9563397"
Pre May 16,X000434,COMPLETED,2012,Parkville,270,University of Melbourne 156-292 Grattan Street PARKVILLE VIC 3010,104468,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9612401,-37.79675468,"-37.79675468, 144.9612401"
Pre May 16,X000435,COMPLETED,2014,Parkville,270,University of Melbourne 156-292 Grattan Street PARKVILLE VIC 3010,104468,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17488,0,0,0,0,0,0,0,144.9612401,-37.79675468,"-37.79675468, 144.9612401"
Pre May 16,X000671,COMPLETED,2009,Kensington,539,65-69 Hobsons Road KENSINGTON VIC 3031,104829,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,144.9169559,-37.79641837,"-37.79641837, 144.9169559"
Pre May 16,X000500,COMPLETED,2008,North Melbourne,357,38-40 Howard Street NORTH MELBOURNE VIC 3051,105035,,,,,4,0,0,0,0,0,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.954187,-37.8043655,"-37.8043655, 144.954187"
Pre May 16,X000497,COMPLETED,2003,North Melbourne,357,22-26 Howard Street NORTH MELBOURNE VIC 3051,105037,,,,,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,144.9543084,-37.80471878,"-37.80471878, 144.9543084"
Pre May 16,X000571,COMPLETED,2010,West Melbourne (Residential),413,86-90 Ireland Street WEST MELBOURNE VIC 3003,105092,,,,,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9436122,-37.80656059,"-37.80656059, 144.9436122"
Pre May 16,X000572,COMPLETED,2014,West Melbourne (Residential),414,26-32 Ireland Street WEST MELBOURNE VIC 3003,105101,,,,,4,12,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.945337,-37.8074106,"-37.8074106, 144.945337"
Pre May 16,X000179,COMPLETED,2014,Melbourne (CBD),71,Hotel Sophia 277-287 King Street MELBOURNE VIC 3000,105318,,,,,3,0,0,0,0,0,0,0,0,0,48,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9541999,-37.81367556,"-37.81367556, 144.9541999"
Pre May 16,X000183,COMPLETED,2002,Melbourne (CBD),72,262-274 King Street MELBOURNE VIC 3000,105376,,,,,18,157,0,0,0,0,0,0,0,0,0,0,0,0,0,909,0,0,0,0,0,0,0,0,0,0,0,144.9549299,-37.81372383,"-37.81372383, 144.9549299"
Pre May 16,X000518,COMPLETED,2011,North Melbourne,368,15-33 Byron Street NORTH MELBOURNE VIC 3051,105630,,,,,4,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9518409,-37.80198135,"-37.80198135, 144.9518409"
Pre May 16,X000521,COMPLETED,2015,North Melbourne,368,68-82 Leveson Street NORTH MELBOURNE VIC 3051,105632,,,,,4,99,0,51,41,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,60,0,144.9516987,-37.80250243,"-37.80250243, 144.9516987"
